transit_score,transit_score_delta,filename,link_id
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_33220,33220
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_33379,33379
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_3339,3339
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_33409,33409
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_3342,3342
16955356842,3005212,/home/mwbc/ped-transit-data/networks/links/link_id_33453,33453
16952356184,4554,/home/mwbc/ped-transit-data/networks/links/link_id_33505,33505
16952374058,22428,/home/mwbc/ped-transit-data/networks/links/link_id_3352,3352
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_33525,33525
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_33535,33535
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_33540,33540
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_33572,33572
16952425300,73670,/home/mwbc/ped-transit-data/networks/links/link_id_33602,33602
16964113907,11762277,/home/mwbc/ped-transit-data/networks/links/link_id_3374,3374
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_33862,33862
16952377005,25375,/home/mwbc/ped-transit-data/networks/links/link_id_3387,3387
16952992285,640655,/home/mwbc/ped-transit-data/networks/links/link_id_33919,33919
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_34022,34022
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_3403,3403
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_34031,34031
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_34082,34082
16953326188,974558,/home/mwbc/ped-transit-data/networks/links/link_id_34123,34123
16952454182,102552,/home/mwbc/ped-transit-data/networks/links/link_id_34168,34168
16952857521,505891,/home/mwbc/ped-transit-data/networks/links/link_id_34204,34204
16952980608,628978,/home/mwbc/ped-transit-data/networks/links/link_id_34258,34258
16952626331,274701,/home/mwbc/ped-transit-data/networks/links/link_id_34275,34275
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_34506,34506
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_34600,34600
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_34637,34637
16953992395,1640765,/home/mwbc/ped-transit-data/networks/links/link_id_34719,34719
16952355458,3828,/home/mwbc/ped-transit-data/networks/links/link_id_34760,34760
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_34807,34807
16952375354,23724,/home/mwbc/ped-transit-data/networks/links/link_id_34839,34839
16965298258,12946628,/home/mwbc/ped-transit-data/networks/links/link_id_34917,34917
16952565189,213559,/home/mwbc/ped-transit-data/networks/links/link_id_34928,34928
16953548897,1197267,/home/mwbc/ped-transit-data/networks/links/link_id_35017,35017
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_35025,35025
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_35117,35117
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_35123,35123
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_35192,35192
16967988585,15636955,/home/mwbc/ped-transit-data/networks/links/link_id_35263,35263
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_35368,35368
16952356622,4992,/home/mwbc/ped-transit-data/networks/links/link_id_355,355
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_35508,35508
16952858782,507152,/home/mwbc/ped-transit-data/networks/links/link_id_35509,35509
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_35858,35858
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_3592,3592
16952370296,18666,/home/mwbc/ped-transit-data/networks/links/link_id_35953,35953
16952400144,48514,/home/mwbc/ped-transit-data/networks/links/link_id_35955,35955
16952698232,346602,/home/mwbc/ped-transit-data/networks/links/link_id_36017,36017
16952542389,190759,/home/mwbc/ped-transit-data/networks/links/link_id_36086,36086
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_36138,36138
16952387677,36047,/home/mwbc/ped-transit-data/networks/links/link_id_36242,36242
16969771772,17420142,/home/mwbc/ped-transit-data/networks/links/link_id_36254,36254
16952491238,139608,/home/mwbc/ped-transit-data/networks/links/link_id_36323,36323
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_36324,36324
16953838742,1487112,/home/mwbc/ped-transit-data/networks/links/link_id_36382,36382
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_36394,36394
16952359126,7496,/home/mwbc/ped-transit-data/networks/links/link_id_3644,3644
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_36687,36687
16955717366,3365736,/home/mwbc/ped-transit-data/networks/links/link_id_36795,36795
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_36809,36809
16952372677,21047,/home/mwbc/ped-transit-data/networks/links/link_id_36880,36880
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_36954,36954
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_37009,37009
16952366318,14688,/home/mwbc/ped-transit-data/networks/links/link_id_37042,37042
16952368769,17139,/home/mwbc/ped-transit-data/networks/links/link_id_37154,37154
16952624624,272994,/home/mwbc/ped-transit-data/networks/links/link_id_37209,37209
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_37317,37317
16953276631,925001,/home/mwbc/ped-transit-data/networks/links/link_id_37337,37337
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_37450,37450
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_37674,37674
16952694523,342893,/home/mwbc/ped-transit-data/networks/links/link_id_37708,37708
16952838927,487297,/home/mwbc/ped-transit-data/networks/links/link_id_37738,37738
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_37793,37793
16952352557,927,/home/mwbc/ped-transit-data/networks/links/link_id_37875,37875
16952835821,484191,/home/mwbc/ped-transit-data/networks/links/link_id_37877,37877
16952352370,740,/home/mwbc/ped-transit-data/networks/links/link_id_37879,37879
16954615782,2264152,/home/mwbc/ped-transit-data/networks/links/link_id_38011,38011
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_38059,38059
16952376662,25032,/home/mwbc/ped-transit-data/networks/links/link_id_38112,38112
16952434744,83114,/home/mwbc/ped-transit-data/networks/links/link_id_38189,38189
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_38190,38190
16952584516,232886,/home/mwbc/ped-transit-data/networks/links/link_id_38239,38239
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_3830,3830
16953433546,1081916,/home/mwbc/ped-transit-data/networks/links/link_id_38341,38341
16955234362,2882732,/home/mwbc/ped-transit-data/networks/links/link_id_38345,38345
16953010829,659199,/home/mwbc/ped-transit-data/networks/links/link_id_38372,38372
16952355230,3600,/home/mwbc/ped-transit-data/networks/links/link_id_38402,38402
16952355513,3883,/home/mwbc/ped-transit-data/networks/links/link_id_38408,38408
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_38416,38416
16952635266,283636,/home/mwbc/ped-transit-data/networks/links/link_id_38587,38587
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_38599,38599
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_38608,38608
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_38680,38680
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_38710,38710
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_38740,38740
16953284042,932412,/home/mwbc/ped-transit-data/networks/links/link_id_38830,38830
16954560631,2209001,/home/mwbc/ped-transit-data/networks/links/link_id_38848,38848
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_38928,38928
16989971137,37619507,/home/mwbc/ped-transit-data/networks/links/link_id_38993,38993
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_39035,39035
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_39126,39126
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_39197,39197
16953101907,750277,/home/mwbc/ped-transit-data/networks/links/link_id_39289,39289
16952356474,4844,/home/mwbc/ped-transit-data/networks/links/link_id_39366,39366
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_39398,39398
16955779817,3428187,/home/mwbc/ped-transit-data/networks/links/link_id_39437,39437
16953206356,854726,/home/mwbc/ped-transit-data/networks/links/link_id_3953,3953
16952354178,2548,/home/mwbc/ped-transit-data/networks/links/link_id_39530,39530
16952451632,100002,/home/mwbc/ped-transit-data/networks/links/link_id_39535,39535
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_39817,39817
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_39870,39870
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_39986,39986
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_40008,40008
16953047270,695640,/home/mwbc/ped-transit-data/networks/links/link_id_40137,40137
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_40223,40223
16953822462,1470832,/home/mwbc/ped-transit-data/networks/links/link_id_40232,40232
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_40246,40246
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_40325,40325
16952362517,10887,/home/mwbc/ped-transit-data/networks/links/link_id_40461,40461
16952071832,-279798,/home/mwbc/ped-transit-data/networks/links/link_id_40463,40463
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_40486,40486
16953179614,827984,/home/mwbc/ped-transit-data/networks/links/link_id_4051,4051
16954598955,2247325,/home/mwbc/ped-transit-data/networks/links/link_id_4058,4058
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_40673,40673
16952351378,-252,/home/mwbc/ped-transit-data/networks/links/link_id_40676,40676
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_40732,40732
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_40844,40844
16953755230,1403600,/home/mwbc/ped-transit-data/networks/links/link_id_40951,40951
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_41125,41125
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_41166,41166
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_41170,41170
16952508002,156372,/home/mwbc/ped-transit-data/networks/links/link_id_41283,41283
16960200039,7848409,/home/mwbc/ped-transit-data/networks/links/link_id_41380,41380
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_414,414
16954727685,2376055,/home/mwbc/ped-transit-data/networks/links/link_id_4141,4141
16952853064,501434,/home/mwbc/ped-transit-data/networks/links/link_id_41441,41441
16956555361,4203731,/home/mwbc/ped-transit-data/networks/links/link_id_41552,41552
16952346778,-4852,/home/mwbc/ped-transit-data/networks/links/link_id_41591,41591
16952337188,-14442,/home/mwbc/ped-transit-data/networks/links/link_id_41745,41745
16961307151,8955521,/home/mwbc/ped-transit-data/networks/links/link_id_41928,41928
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_41963,41963
16958719822,6368192,/home/mwbc/ped-transit-data/networks/links/link_id_41973,41973
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_4201,4201
16955630624,3278994,/home/mwbc/ped-transit-data/networks/links/link_id_42051,42051
16952941910,590280,/home/mwbc/ped-transit-data/networks/links/link_id_42084,42084
16952396829,45199,/home/mwbc/ped-transit-data/networks/links/link_id_42154,42154
16952819427,467797,/home/mwbc/ped-transit-data/networks/links/link_id_42184,42184
17010598475,58246845,/home/mwbc/ped-transit-data/networks/links/link_id_42227,42227
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_4225,4225
16952767265,415635,/home/mwbc/ped-transit-data/networks/links/link_id_42403,42403
16952744497,392867,/home/mwbc/ped-transit-data/networks/links/link_id_42433,42433
16952393462,41832,/home/mwbc/ped-transit-data/networks/links/link_id_42460,42460
16952716712,365082,/home/mwbc/ped-transit-data/networks/links/link_id_42555,42555
16953400831,1049201,/home/mwbc/ped-transit-data/networks/links/link_id_42575,42575
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_4278,4278
16952946941,595311,/home/mwbc/ped-transit-data/networks/links/link_id_42915,42915
16952567136,215506,/home/mwbc/ped-transit-data/networks/links/link_id_42941,42941
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_42951,42951
16953781095,1429465,/home/mwbc/ped-transit-data/networks/links/link_id_42961,42961
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_42972,42972
16952351611,-19,/home/mwbc/ped-transit-data/networks/links/link_id_43000,43000
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_4302,4302
16952875322,523692,/home/mwbc/ped-transit-data/networks/links/link_id_43020,43020
16970056702,17705072,/home/mwbc/ped-transit-data/networks/links/link_id_43084,43084
16952611820,260190,/home/mwbc/ped-transit-data/networks/links/link_id_43102,43102
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_43258,43258
16952352905,1275,/home/mwbc/ped-transit-data/networks/links/link_id_43261,43261
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_43274,43274
16952938645,587015,/home/mwbc/ped-transit-data/networks/links/link_id_43310,43310
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_43329,43329
16952351642,12,/home/mwbc/ped-transit-data/networks/links/link_id_4335,4335
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_43371,43371
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_43490,43490
16952514478,162848,/home/mwbc/ped-transit-data/networks/links/link_id_43518,43518
16954081482,1729852,/home/mwbc/ped-transit-data/networks/links/link_id_43661,43661
16953427576,1075946,/home/mwbc/ped-transit-data/networks/links/link_id_43663,43663
16958908008,6556378,/home/mwbc/ped-transit-data/networks/links/link_id_43691,43691
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_43797,43797
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_43864,43864
16954154957,1803327,/home/mwbc/ped-transit-data/networks/links/link_id_43909,43909
16973333859,20982229,/home/mwbc/ped-transit-data/networks/links/link_id_44032,44032
16954705175,2353545,/home/mwbc/ped-transit-data/networks/links/link_id_44072,44072
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_44161,44161
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_44386,44386
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_44391,44391
16952903170,551540,/home/mwbc/ped-transit-data/networks/links/link_id_44427,44427
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_44435,44435
16952488187,136557,/home/mwbc/ped-transit-data/networks/links/link_id_44541,44541
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_44695,44695
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_44744,44744
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_44759,44759
16952422570,70940,/home/mwbc/ped-transit-data/networks/links/link_id_4482,4482
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_4489,4489
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_44896,44896
16952375627,23997,/home/mwbc/ped-transit-data/networks/links/link_id_44898,44898
16952331630,-20000,/home/mwbc/ped-transit-data/networks/links/link_id_44988,44988
16952359640,8010,/home/mwbc/ped-transit-data/networks/links/link_id_45041,45041
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_45042,45042
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_45236,45236
16952379890,28260,/home/mwbc/ped-transit-data/networks/links/link_id_45295,45295
16952880431,528801,/home/mwbc/ped-transit-data/networks/links/link_id_45303,45303
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_45338,45338
16952750155,398525,/home/mwbc/ped-transit-data/networks/links/link_id_45486,45486
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_4552,4552
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_45595,45595
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_45658,45658
16952435168,83538,/home/mwbc/ped-transit-data/networks/links/link_id_45671,45671
16952420797,69167,/home/mwbc/ped-transit-data/networks/links/link_id_45738,45738
16953793043,1441413,/home/mwbc/ped-transit-data/networks/links/link_id_45766,45766
16952526498,174868,/home/mwbc/ped-transit-data/networks/links/link_id_45896,45896
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_45984,45984
16952669477,317847,/home/mwbc/ped-transit-data/networks/links/link_id_46026,46026
16954957605,2605975,/home/mwbc/ped-transit-data/networks/links/link_id_46060,46060
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_46069,46069
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_46267,46267
16952445438,93808,/home/mwbc/ped-transit-data/networks/links/link_id_46386,46386
16953099934,748304,/home/mwbc/ped-transit-data/networks/links/link_id_46693,46693
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_46697,46697
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_46740,46740
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_46845,46845
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_46871,46871
16952392524,40894,/home/mwbc/ped-transit-data/networks/links/link_id_46993,46993
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_47015,47015
16953542153,1190523,/home/mwbc/ped-transit-data/networks/links/link_id_47062,47062
16954305230,1953600,/home/mwbc/ped-transit-data/networks/links/link_id_47064,47064
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_4719,4719
16952649110,297480,/home/mwbc/ped-transit-data/networks/links/link_id_47240,47240
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_47347,47347
16952356532,4902,/home/mwbc/ped-transit-data/networks/links/link_id_47454,47454
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_47473,47473
16952355525,3895,/home/mwbc/ped-transit-data/networks/links/link_id_47570,47570
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_47724,47724
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_4781,4781
16952427300,75670,/home/mwbc/ped-transit-data/networks/links/link_id_47819,47819
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_47831,47831
16956649070,4297440,/home/mwbc/ped-transit-data/networks/links/link_id_47847,47847
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_479,479
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_47941,47941
16955525808,3174178,/home/mwbc/ped-transit-data/networks/links/link_id_47999,47999
16953000898,649268,/home/mwbc/ped-transit-data/networks/links/link_id_4801,4801
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_48225,48225
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_48248,48248
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_48260,48260
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_48370,48370
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_48378,48378
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_48391,48391
16952455050,103420,/home/mwbc/ped-transit-data/networks/links/link_id_48420,48420
16952816978,465348,/home/mwbc/ped-transit-data/networks/links/link_id_48454,48454
16953532331,1180701,/home/mwbc/ped-transit-data/networks/links/link_id_48485,48485
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_48530,48530
16952370485,18855,/home/mwbc/ped-transit-data/networks/links/link_id_48569,48569
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_48580,48580
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_48593,48593
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_48605,48605
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_48716,48716
16952471592,119962,/home/mwbc/ped-transit-data/networks/links/link_id_48725,48725
16952628136,276506,/home/mwbc/ped-transit-data/networks/links/link_id_48743,48743
16952767654,416024,/home/mwbc/ped-transit-data/networks/links/link_id_48760,48760
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_48810,48810
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_48847,48847
16960787822,8436192,/home/mwbc/ped-transit-data/networks/links/link_id_48901,48901
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_49346,49346
16952232781,-118849,/home/mwbc/ped-transit-data/networks/links/link_id_49528,49528
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_49564,49564
16955855898,3504268,/home/mwbc/ped-transit-data/networks/links/link_id_49573,49573
16952935850,584220,/home/mwbc/ped-transit-data/networks/links/link_id_49752,49752
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_49755,49755
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_49924,49924
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_50074,50074
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_50093,50093
16952424551,72921,/home/mwbc/ped-transit-data/networks/links/link_id_50124,50124
16956147909,3796279,/home/mwbc/ped-transit-data/networks/links/link_id_5017,5017
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_50172,50172
16952913832,562202,/home/mwbc/ped-transit-data/networks/links/link_id_50241,50241
16953271342,919712,/home/mwbc/ped-transit-data/networks/links/link_id_50242,50242
16952919527,567897,/home/mwbc/ped-transit-data/networks/links/link_id_50294,50294
16955139279,2787649,/home/mwbc/ped-transit-data/networks/links/link_id_50306,50306
16953015884,664254,/home/mwbc/ped-transit-data/networks/links/link_id_50444,50444
16952409761,58131,/home/mwbc/ped-transit-data/networks/links/link_id_50447,50447
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_50489,50489
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_50554,50554
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_50576,50576
16952374518,22888,/home/mwbc/ped-transit-data/networks/links/link_id_50614,50614
16952366138,14508,/home/mwbc/ped-transit-data/networks/links/link_id_50727,50727
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_50739,50739
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_50839,50839
16952391335,39705,/home/mwbc/ped-transit-data/networks/links/link_id_50852,50852
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_50899,50899
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_5092,5092
16952462764,111134,/home/mwbc/ped-transit-data/networks/links/link_id_51034,51034
16952378178,26548,/home/mwbc/ped-transit-data/networks/links/link_id_51046,51046
16965805646,13454016,/home/mwbc/ped-transit-data/networks/links/link_id_511,511
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_51303,51303
16952402060,50430,/home/mwbc/ped-transit-data/networks/links/link_id_51415,51415
16959375307,7023677,/home/mwbc/ped-transit-data/networks/links/link_id_51430,51430
16952862499,510869,/home/mwbc/ped-transit-data/networks/links/link_id_51450,51450
16957061686,4710056,/home/mwbc/ped-transit-data/networks/links/link_id_51467,51467
16954420337,2068707,/home/mwbc/ped-transit-data/networks/links/link_id_5148,5148
16952358374,6744,/home/mwbc/ped-transit-data/networks/links/link_id_51529,51529
16952351897,267,/home/mwbc/ped-transit-data/networks/links/link_id_51853,51853
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_51899,51899
16952450062,98432,/home/mwbc/ped-transit-data/networks/links/link_id_51924,51924
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_52075,52075
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_5215,5215
16952359755,8125,/home/mwbc/ped-transit-data/networks/links/link_id_5219,5219
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_52210,52210
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_52229,52229
16953012069,660439,/home/mwbc/ped-transit-data/networks/links/link_id_52282,52282
16962067143,9715513,/home/mwbc/ped-transit-data/networks/links/link_id_52313,52313
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_52332,52332
16959373774,7022144,/home/mwbc/ped-transit-data/networks/links/link_id_52409,52409
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_5244,5244
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_52464,52464
16952356942,5312,/home/mwbc/ped-transit-data/networks/links/link_id_52496,52496
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_52525,52525
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_5255,5255
16952596883,245253,/home/mwbc/ped-transit-data/networks/links/link_id_52560,52560
16952512150,160520,/home/mwbc/ped-transit-data/networks/links/link_id_5267,5267
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_52671,52671
16952352027,397,/home/mwbc/ped-transit-data/networks/links/link_id_5270,5270
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_5272,5272
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_52725,52725
16952741408,389778,/home/mwbc/ped-transit-data/networks/links/link_id_52795,52795
16952359938,8308,/home/mwbc/ped-transit-data/networks/links/link_id_52801,52801
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_5282,5282
16955270222,2918592,/home/mwbc/ped-transit-data/networks/links/link_id_5286,5286
16952351440,-190,/home/mwbc/ped-transit-data/networks/links/link_id_5294,5294
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_52979,52979
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_53027,53027
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_5303,5303
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_53210,53210
16954941830,2590200,/home/mwbc/ped-transit-data/networks/links/link_id_53291,53291
16952356704,5074,/home/mwbc/ped-transit-data/networks/links/link_id_53319,53319
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_53332,53332
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_53338,53338
16952369628,17998,/home/mwbc/ped-transit-data/networks/links/link_id_53343,53343
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_53388,53388
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_53434,53434
16952471827,120197,/home/mwbc/ped-transit-data/networks/links/link_id_53542,53542
16953590560,1238930,/home/mwbc/ped-transit-data/networks/links/link_id_53661,53661
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_53691,53691
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_53713,53713
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_53819,53819
16953720597,1368967,/home/mwbc/ped-transit-data/networks/links/link_id_53843,53843
16954566056,2214426,/home/mwbc/ped-transit-data/networks/links/link_id_53874,53874
16952351666,36,/home/mwbc/ped-transit-data/networks/links/link_id_5392,5392
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_53958,53958
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_54033,54033
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_54037,54037
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_54150,54150
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_54203,54203
16955980624,3628994,/home/mwbc/ped-transit-data/networks/links/link_id_54276,54276
16952953579,601949,/home/mwbc/ped-transit-data/networks/links/link_id_54370,54370
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_54414,54414
16952413745,62115,/home/mwbc/ped-transit-data/networks/links/link_id_54607,54607
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_54616,54616
16952942096,590466,/home/mwbc/ped-transit-data/networks/links/link_id_54632,54632
16952980294,628664,/home/mwbc/ped-transit-data/networks/links/link_id_547,547
16952351630,0,/home/mwbc/ped-transit-data/networks/links/link_id_54736,54736
